[00:03:02] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60089 chunks (60.56%), ETA: 0:19:57, Rate: 32.7 cps, Current: 42, -114
[00:03:03] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60123 chunks (60.59%), ETA: 0:19:42, Rate: 33.1 cps, Current: 35, -119
[00:03:04] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60155 chunks (60.62%), ETA: 0:19:33, Rate: 33.3 cps, Current: 37, -112
[00:03:05] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60179 chunks (60.65%), ETA: 0:19:42, Rate: 33.0 cps, Current: 37, -109
[00:03:06] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60200 chunks (60.67%), ETA: 0:20:12, Rate: 32.2 cps, Current: 39, -109
[00:03:07] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60212 chunks (60.68%), ETA: 0:20:46, Rate: 31.3 cps, Current: 33, -106
[00:03:08] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60277 chunks (60.75%), ETA: 0:20:00, Rate: 32.4 cps, Current: 40, -104
[00:03:09] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60322 chunks (60.79%), ETA: 0:20:16, Rate: 32.0 cps, Current: 43, -100
[00:03:10] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60363 chunks (60.83%), ETA: 0:19:56, Rate: 32.5 cps, Current: 41, -108
[00:03:11] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60418 chunks (60.89%), ETA: 0:19:25, Rate: 33.3 cps, Current: 48, -111
[00:03:12] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60440 chunks (60.91%), ETA: 0:20:12, Rate: 32.0 cps, Current: 53, -108
[00:03:14] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60468 chunks (60.94%), ETA: 0:20:39, Rate: 31.3 cps, Current: 49, -104
[00:03:15] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60531 chunks (61.00%), ETA: 0:20:56, Rate: 30.8 cps, Current: 54, -104
[00:03:16] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60599 chunks (61.07%), ETA: 0:20:11, Rate: 31.9 cps, Current: 62, -103
[00:03:17] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60659 chunks (61.13%), ETA: 0:19:41, Rate: 32.7 cps, Current: 57, -111
[00:03:18] [Server thread/INFO]: [Chunky] Task running for world. Processed: 60697 chunks (61.17%), ETA: 0:20:10, Rate: 31.8 cps, Current: 59, -113
